Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia
3 Toppings Mate & Co. Sabores A Elección!!,https://articulo.mercadolibre.com.ar/MLA-1528074296-3-toppings-mate-co-sabores-a-eleccion-_JM#position=25&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,13.990,LACASADE_ELCARMEN,Nuevo  |  +5 vendidos,(38 disponibles),Nuevo  |  +5 vendidos,No disponible,#1528074296,2024-01-25 15:22:12,No disponible
Yerba Mate Compuesta Doypack Blend Citrico Sherba X 150gr,https://www.mercadolibre.com.ar/yerba-mate-compuesta-doypack-blend-citrico-sherba-x-150gr/p/MLA27109266?pdp_filters=category:MLA409408#searchVariation=MLA27109266&position=4&search_layout=stack&type=product&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,3.559,AEH MALL,Nuevo  |  4 vendidos,No disponible,Nuevo  |  4 vendidos,No disponible,#1388598789,2024-01-25 15:22:12,No disponible
Yerba Mate Barbacuá Picada Vieja 5 X 500 Gr,https://articulo.mercadolibre.com.ar/MLA-913598795-yerba-mate-barbacua-picada-vieja-5-x-500-gr-_JM#position=26&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,10.012,SEMILLA VIVA,Nuevo  |  +100 vendidos,(10 disponibles),Nuevo  |  +100 vendidos,No disponible,#913598795,2024-01-25 15:22:12,No disponible
Yerba Mate Orgánica Arapeguá Tradicional Premium 5 X 500 Gr,https://articulo.mercadolibre.com.ar/MLA-1130621734-yerba-mate-organica-arapegua-tradicional-premium-5-x-500-gr-_JM#position=27&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,28.572,SEMILLA VIVA,Nuevo  |  +25 vendidos,(3 disponibles),Nuevo  |  +25 vendidos,No disponible,#1130621734,2024-01-25 15:22:12,No disponible
Oferta! Yerba Mate Amanda Hierbas Serranas 500g Sin Tacc,https://articulo.mercadolibre.com.ar/MLA-1446884564-oferta-yerba-mate-amanda-hierbas-serranas-500g-sin-tacc-_JM#position=28&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,3.665,CAPSULANDIA,Nuevo  |  +50 vendidos,(21 disponibles),Nuevo  |  +50 vendidos,No disponible,#1446884564,2024-01-25 15:22:12,No disponible
Yerba Mate Verdeflor Naranja Pack X 6 Unidades De 500g ,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=cZxVQHjkkBlQrQPb93HIe44jT6QAWSKMvzcttDRT6xWM0saudnNy8ASZ2hkCwscGu8Lcrp45VLyjZG3%2FXihuSppI7Ve4gxK8Q5y7weDjXjW8hBA9W3AsArvlAOphBTy8FAd%2F%2BBoi9IAlj7kVKcSgxbqeknGPMTbBKoy6gdll4t6UfB%2BF6jikT%2F0PtFl9mubOoYw8fmacz7KlAoIJC68D91j6oB%2Fnj%2F77zk935QmHjw%2FIpTTPzAzfpkgfXeBL86rehIJJxGs5HCDCKgng3zo319P23zsSuED7JiwMzBMA8zDhnnWopyMeFgrDMi%2FhofC6%2FPXUSo4tpikpGxB1Z1WarkBwhQKZX7GKi70bqjSuDLoVOkvdZeWZhcH%2BmvpWVKheEQKBy8muMi1Y37NirnIsRkI4%2FaygVL2AHgsxNwg9Am0wlIDvbDwxIZh21Ya6L2%2Fh1LGAURghU%2BanfQg3csTs%2FHMRZWNku5U5V1rqHGMt4fbuBlgUa84jFk3fUJDJVpNLjBN8hqiWrbl2SAUZ6wHECmeYv6IbuRSrn4UsLc%2BK85U0H9zgg5EZG2U6FU0OhcRmkG%2FTeiJly9ZqAVXDpLpJnruWc%2BUvInrvTLFrgD4lwqp%2FJk9doLiVrePxAx0%2Fe8qsidpOhKK6%2BYl1%2BZzO0dAgBDjiplwea%2Bi7vHAP1aWfdFcKhQDZiSP3SyAx0dpKouKlEI8puBjEstFCAV%2FnaB853HY%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,11.808,YERBA VERDEFLOR,Nuevo  |  1 vendido,(99 disponibles),Nuevo  |  1 vendido,No disponible,#1329093895,2024-01-25 15:22:12,No disponible
Yerba Mate Verdeflor Menta Y Jengibre  500g Pack X12 Unid,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=y3gsziRSwOx7kC%2FBHB2Mgts0UHCBFK79j7HFylZN3lNhOH7fvmoMSMwlzsA3LWy3NjX%2FHLK7gXjbWTvSMWITKXJBCrefGkbUGXTQLx0H5qgGsqU%2Fm1I8O3fB9kJbt%2FA69zM3WEKzVVbWmmrljUpzn2wOqDYK2U6gRJzvWNV4GX7bLIu7rojvMlYBC49pzKL0RKJrRRkdRzG9SxmE457463EvGslt%2BpyZ8LfnIh2NJ9gu36mjo9%2BV90h7ltPQO7SHzAuFSW3t2hgvLKTvS2UPcTym2DMPA6ufrBL%2Bupdg%2FiluQKHUnwmo%2FUTp9bm6UYQRFBNxFZvo%2FN8vNr9QDwSzO%2FovKLd5nqj9o2%2B3nJQWCeVaS0pF1Y0DTx%2BxiKYKaVv3IOQvz0i0HZLXuYGf%2BwMJftPmfH%2BlArKuYF3IvqWLSdrEpPrVGxzWmDcdWpmL8wK7XOS2N%2Bq76kKFh%2BEfWNYqy6mEgjLTETJBUgbNwqP8MyuDGZ0BTXbFmVB5v93hojfMLoS%2Ft7IjpVCoOGOrUklroqNXzzbvI%2BQUiesohLENoYetuSOgcSLr4Hfim026xgQLMN5um1%2FAFM9vBaNACTFeB10wHam7uTBtVU1CxVJiPVq4z44rXQJyJbyaiKKVx%2F28%2B5wdH9vwC5WC7C1F0GpVX9XeD7dC6gqTHhFE4SA0jG9P6ebNOvllA1AKzFcRnraAyzyxuuxTI2c0WZbguDKE3GAQWiEJ5Q%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,23.613,YERBA VERDEFLOR,Nuevo  |  1 vendido,(9 disponibles),Nuevo  |  1 vendido,No disponible,#1402921297,2024-01-25 15:22:12,No disponible
Yerba Mate Jesper Despalada Agroecológica Sin Tacc X 500g,https://articulo.mercadolibre.com.ar/MLA-935691138-yerba-mate-jesper-despalada-agroecologica-sin-tacc-x-500g-_JM#position=29&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,3.320,MI.YERBA.MATE,Nuevo  |  +5 vendidos,(5 disponibles),Nuevo  |  +5 vendidos,No disponible,#935691138,2024-01-25 15:22:12,No disponible
Yerba Mate Adelga Mate Frutos Del Bosque C/hierbas 500 G Adelga Mate Yerba Mate - Frutos del bosque - 500 g - Unidad - 1 - Paquete,https://www.mercadolibre.com.ar/yerba-mate-adelga-mate-frutos-del-bosque-chierbas-500-g-adelga-mate-yerba-mate-frutos-del-bosque-500-g-unidad-1-paquete/p/MLA23602863?pdp_filters=category:MLA409408#searchVariation=MLA23602863&position=5&search_layout=stack&type=product&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,2.099,CAPSULANDIA,Nuevo  |  +100 vendidos,(36 disponibles),Nuevo  |  +100 vendidos,No disponible,#1428894654,2024-01-25 15:22:12,No disponible
Yerba Mate As De Bastos Libre De Acidez Pack X 10 Kg,https://articulo.mercadolibre.com.ar/MLA-1361592539-yerba-mate-as-de-bastos-libre-de-acidez-pack-x-10-kg-_JM#position=30&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,44.500,MARTINO MATES,Nuevo  |  +5 vendidos,No disponible,Nuevo  |  +5 vendidos,No disponible,#1361592539,2024-01-25 15:22:12,No disponible
Yerba Mate  La Buena X 10 Kg,https://articulo.mercadolibre.com.ar/MLA-1122205999-yerba-mate-la-buena-x-10-kg-_JM#position=31&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,35.990,FRUTOSSECOS SAYI,Nuevo  |  +50 vendidos,(4 disponibles),Nuevo  |  +50 vendidos,No disponible,#1122205999,2024-01-25 15:22:12,No disponible
Nueva! Yerba Mate Arroyo Verde Suave Premium 500g Sin Tacc,https://articulo.mercadolibre.com.ar/MLA-1372985574-nueva-yerba-mate-arroyo-verde-suave-premium-500g-sin-tacc-_JM#position=32&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,2.099,CAPSULANDIA,Nuevo  |  +50 vendidos,(21 disponibles),Nuevo  |  +50 vendidos,No disponible,#1372985574,2024-01-25 15:22:12,No disponible
6 Yerba Mate Roapipó Tradicional X500g Caba (3kg),https://articulo.mercadolibre.com.ar/MLA-900736106-6-yerba-mate-roapipo-tradicional-x500g-caba-3kg-_JM#position=33&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,16.090,MI.YERBA.MATE,Nuevo  |  +50 vendidos,No disponible,Nuevo  |  +50 vendidos,No disponible,#900736106,2024-01-25 15:22:12,No disponible
Yerba Mate Organica Roapipo Tradicional 12x500 G,https://articulo.mercadolibre.com.ar/MLA-910964973-yerba-mate-organica-roapipo-tradicional-12x500-g-_JM#position=34&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,38.463,SEMILLA VIVA,Nuevo  |  +100 vendidos,No disponible,Nuevo  |  +100 vendidos,No disponible,#910964973,2024-01-25 15:22:12,No disponible
Yerba Mate Orgánica Sol De Acuario 6 X 500 Gr Sin Tacc.,https://articulo.mercadolibre.com.ar/MLA-866874953-yerba-mate-organica-sol-de-acuario-6-x-500-gr-sin-tacc-_JM#position=35&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,24.991,SEMILLA VIVA,Nuevo  |  +50 vendidos,(7 disponibles),Nuevo  |  +50 vendidos,No disponible,#866874953,2024-01-25 15:22:12,No disponible
Yerba Mate Sol Y Lluvia 10 Kg (en Paquetes De 2 Kg) Floresta,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=ARkfVCeeSIpuNNpJAb6z8%2FlXN%2Be%2F7cb9ZUR4PUoO19N24vo6oKPfHERiw6nBxi0T1XlTRaYmXhrOrCmZ4Dt5FCTiFcw1eZsuk9FWNu%2B%2BRLFgxn4Vcl5XPznQ5TGRLRVrb4RVAsfI%2FH1K5f%2FFG5KWmJvoIQnfrlhnHkuv9O9W%2B38xMJhYEZ%2Br0uYVJqFsWn2DNrMjFJ24HmFHjWhWfW1bxMGcIVRZJH6freHX1KJlhfrRmxAUpEr%2FBDvEGJkazIBRWKv6ifHFVBiMtR30bvmKWj8Tk9az3T4ZkqVVf5sFtx4%2FZLbdh%2FDngorm4Vo%2BbnhFcrmZyGtPOhn4CrFKeM0aVd9poe2V%2FyWuNsOp%2FpLieqSwXmf1aw07CjylmJZaX0bfh0sPw1iGwDeQIesxX0IeX%2FYXKgSFg20yPAB%2Bi5%2BVGIYrMShFMRL25XyUwmsF85s9DUJ7jU1FIST9EDN8JsX6GYjLdIY32ALNoeHmQKghx%2FNdgXZxgyL%2FpG7x4ggEKJXyV5mdfCVVyqSnL0qkbgsy0wnIzkEPzhcKfijhm%2B5tfuMH542Q1Mrpycr68fIbQ8Vz9eoVNY6cojLvPSmDL8%2BJbdt4oiV9p%2FdOVW10TW8Uh4%2BI2kYNt%2FH%2BRurGF3ib5gg%2F1pwqkf%2BXus6B2EzQahT24wEzIMfBNTOOoYQ5RNWH4zgn0vfnC0NSsyqgT%2BP4%2B3JJ02dv4vROsvU5SNE3zzLY7%2Fh5SWrGrBM%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,49.950,HERRAJESONLINEDISTRIBUIDORA,Nuevo  |  +100 vendidos,(7 disponibles),Nuevo  |  +100 vendidos,No disponible,#926504559,2024-01-25 15:22:12,No disponible
 Yerba Mate Orgánica Roapipó Tradicional 6 X 500 Gr,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=btSn5bsBUW%2FgII4O0pivvKKyWISYBkZIY%2F%2FKgrrtsuS47Jy9PQHmXyoRRri17b4eTObPJ9FGMZ3v4X67zk1FKbX%2BuVwSnb4xO8dakxVKexVdVUuV%2FqUzsmidUk5YkmbMn%2B5Toe%2Bvpm24BX%2BTn9LwpLBSCJEVm2MWRhULqNuRDxhbqWnfXwl3L4YNyPjg0UtTzv98Zy0KRT%2FKrnACzSS9MiXkFHIPbMtoX6rI%2BGXwnBknnjNbt2N73e9KGOFaw%2FPpoBf3lD1eHRGDbiPyfpH2T383IQ7b2VqtRT%2BjuKTFbl%2BYOqCwqAGQUz%2BrCBhCIMobx6KXG6KbkLi%2Fv0eY%2BvwRTls9tnxtvua05L%2BR6J2t9CDL6vR59OTo%2BDUKf4e%2B235MijKFKXbAqysZcVqYEko%2BBgXCJzkomyN1md9AKVh03duAFdBHbAksvBPJE%2FX3x558VUMp9l3r83xmsTnBujj1uMHAJl2tuMSCLECNH85jvVoPZzeEH%2F%2FkMZOKG81gloA3foFJPhdvndScemHEC53zZb86MjaFakCBqX9W%2BXLWnTvoSeOl3N4Jo2M3Ca8C022SS9XyoivP7BOHRfIuub3nYXK5CSRm0N4zE3A%2FuKjiHV1gGFhtsI5g2e4F6wDgGa2TA8vStMJiiKfUWo%2FvYiHcqlT4eCAoIiYd5atYyPyGo4G3YyO%2B8UzScRmBV6%2BHFK8gorHyLR%2F98aG3pQrVQc8%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,20.874,SEMILLA VIVA,Nuevo  |  +50 vendidos,(2 disponibles),Nuevo  |  +50 vendidos,No disponible,#910960464,2024-01-25 15:22:12,No disponible
"Yerba Mate Suave, Rica Y Natural Salus X 1kg",https://www.mercadolibre.com.ar/yerba-mate-suave-rica-y-natural-salus-x-1kg/p/MLA20945416?pdp_filters=category:MLA409408#searchVariation=MLA20945416&position=6&search_layout=stack&type=product&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,4.600,XPALLET.COM.AR,Nuevo  |  +1000 vendidos,(2 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1476388310,2024-01-25 15:22:12,No disponible
Yerba Mate Jactancia Por 1kg Sin Agróquimicos Artesanal,https://articulo.mercadolibre.com.ar/MLA-859944468-yerba-mate-jactancia-por-1kg-sin-agroquimicos-artesanal-_JM#position=36&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,9.950,MORAGREEN AGROALIMENTOS,Nuevo  |  +100 vendidos,(7 disponibles),Nuevo  |  +100 vendidos,No disponible,#859944468,2024-01-25 15:22:12,No disponible
Yerba Mate Orgánica Porongo Pack 6 X 500 Gr - Sin Tacc,https://articulo.mercadolibre.com.ar/MLA-838659502-yerba-mate-organica-porongo-pack-6-x-500-gr-sin-tacc-_JM#position=37&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,23.570,SEMILLA VIVA,Nuevo  |  +100 vendidos,(11 disponibles),Nuevo  |  +100 vendidos,No disponible,#838659502,2024-01-25 15:22:12,No disponible
Yerba Mate Organica Tres Mentas Mate & Co - 220 Gr,https://www.mercadolibre.com.ar/yerba-mate-organica-tres-mentas-mate-co-220-gr/p/MLA21239352?pdp_filters=category:MLA409408#searchVariation=MLA21239352&position=7&search_layout=stack&type=product&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,6.918,DEINFUSIONES,Nuevo  |  +100 vendidos,(12 disponibles),Nuevo  |  +100 vendidos,No disponible,#1331015516,2024-01-25 15:22:12,No disponible
Yerba Mate Compadre 1kg,https://articulo.mercadolibre.com.ar/MLA-1396466215-yerba-mate-compadre-1kg-_JM#position=38&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,4.000,BARBACUÁ YERBAS,Nuevo  |  +5 vendidos,(30 disponibles),Nuevo  |  +5 vendidos,No disponible,#1396466215,2024-01-25 15:22:12,No disponible
 Yerba Mate Orgánica Roapipó Suave 6 X 1 Kg,https://articulo.mercadolibre.com.ar/MLA-1103624791-yerba-mate-organica-roapipo-suave-6-x-1-kg-_JM#position=39&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,39.316,SEMILLA VIVA,Nuevo  |  +100 vendidos,(3 disponibles),Nuevo  |  +100 vendidos,No disponible,#1103624791,2024-01-25 15:22:12,No disponible
Yerba Tucangua Canchada Terere X10kg ,https://articulo.mercadolibre.com.ar/MLA-1586135312-yerba-tucangua-canchada-terere-x10kg-_JM#position=40&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,35.000,MORAGREEN AGROALIMENTOS,Nuevo  |  +5 vendidos,(8 disponibles),Nuevo  |  +5 vendidos,No disponible,#1586135312,2024-01-25 15:22:12,No disponible
Yerba Mate Orgánica La Obereña Pack 5 X 1 Kilo,https://articulo.mercadolibre.com.ar/MLA-814839059-yerba-mate-organica-la-oberena-pack-5-x-1-kilo-_JM#position=41&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,33.175,SEMILLA VIVA,Nuevo  |  +100 vendidos,(8 disponibles),Nuevo  |  +100 vendidos,No disponible,#814839059,2024-01-25 15:22:12,No disponible
Yerba Mate Orgánica La Obereña X 1 Kilo,https://articulo.mercadolibre.com.ar/MLA-827352256-yerba-mate-organica-la-oberena-x-1-kilo-_JM#position=42&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,7.614,SEMILLA VIVA,Nuevo  |  +50 vendidos,(44 disponibles),Nuevo  |  +50 vendidos,No disponible,#827352256,2024-01-25 15:22:12,No disponible
Yerba Mate Tucanguá Suave 1 Kg,https://www.mercadolibre.com.ar/yerba-mate-tucangua-suave-1-kg/p/MLA20008481?pdp_filters=category:MLA409408#searchVariation=MLA20008481&position=8&search_layout=stack&type=product&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,2.950,XPALLET.COM.AR,Nuevo  |  +500 vendidos,No disponible,Nuevo  |  +500 vendidos,No disponible,#1404411673,2024-01-25 15:22:12,No disponible
Yerba mate orgánica Kraus con palo 500g pack de 10 unidades,https://www.mercadolibre.com.ar/yerba-mate-organica-kraus-con-palo-500g-pack-de-10-unidades/p/MLA21722232?pdp_filters=category:MLA409408#searchVariation=MLA21722232&position=11&search_layout=stack&type=product&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,47.642,DAMETUMANO.TIENDA,Nuevo  |  +1000 vendidos,(3 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1373697392,2024-01-25 15:22:12,No disponible
Yerba Mate Modela Hierbas Silvestres Paquete 500 Gr,https://www.mercadolibre.com.ar/yerba-mate-modela-hierbas-silvestres-paquete-500-gr/p/MLA20729897?pdp_filters=category:MLA409408#searchVariation=MLA20729897&position=12&search_layout=stack&type=product&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,3.060,SABORESDELACEPA,Nuevo  |  +100 vendidos,(14 disponibles),Nuevo  |  +100 vendidos,No disponible,#1514720118,2024-01-25 15:22:12,No disponible
Yerba Mate La Dicha Tradicional 1kg,https://articulo.mercadolibre.com.ar/MLA-1364503320-yerba-mate-la-dicha-tradicional-1kg-_JM#position=43&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,3.900,BARBACUÁ YERBAS,Nuevo  |  +50 vendidos,(30 disponibles),Nuevo  |  +50 vendidos,No disponible,#1364503320,2024-01-25 15:22:12,No disponible
Yerba Mate Frutos Del Valle 500g Sin Tacc Cbse,https://www.mercadolibre.com.ar/yerba-mate-frutos-del-valle-500g-sin-tacc-cbse/p/MLA27867553?pdp_filters=category:MLA409408#searchVariation=MLA27867553&position=13&search_layout=stack&type=product&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,2.061,AEH MALL,Nuevo  |  +100 vendidos,(17 disponibles),Nuevo  |  +100 vendidos,No disponible,#1551745182,2024-01-25 15:22:12,No disponible
Yerba Mate Barbacúa Origen 12 X 500 Gr - Con Palo,https://articulo.mercadolibre.com.ar/MLA-1373151058-yerba-mate-barbacua-origen-12-x-500-gr-con-palo-_JM#position=44&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,36.037,SEMILLA VIVA,Nuevo  |  +25 vendidos,No disponible,Nuevo  |  +25 vendidos,No disponible,#1373151058,2024-01-25 15:22:12,No disponible
Yerba Mate De Autor Blend Cofee Mate & Co Lata 240 Gr,https://www.mercadolibre.com.ar/yerba-mate-de-autor-blend-cofee-mate-co-lata-240-gr/p/MLA20729889?pdp_filters=category:MLA409408#searchVariation=MLA20729889&position=14&search_layout=stack&type=product&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,6.928,DEINFUSIONES,Nuevo  |  +100 vendidos,No disponible,Nuevo  |  +100 vendidos,No disponible,#1396117884,2024-01-25 15:22:12,No disponible
Yerba Mate Tradicional Sabor Mundial Premium Matesur X 6u,https://articulo.mercadolibre.com.ar/MLA-1602991456-yerba-mate-tradicional-sabor-mundial-premium-matesur-x-6u-_JM#position=45&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,12.999,MATESUR,Nuevo  |  +5 vendidos,(40 disponibles),Nuevo  |  +5 vendidos,No disponible,#1602991456,2024-01-25 15:22:12,No disponible
Yerba Mate Dulce Beso Barbacuá 2kg Dulce Beso Barbacua - Tradicional Barbacuá (Ahumado) - 2 kg - Unidad - 1 - Bolsa,https://www.mercadolibre.com.ar/yerba-mate-dulce-beso-barbacua-2kg-dulce-beso-barbacua-tradicional-barbacua-ahumado-2-kg-unidad-1-bolsa/p/MLA21961673?pdp_filters=category:MLA409408#searchVariation=MLA21961673&position=15&search_layout=stack&type=product&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,10.000,BARBACUÁ YERBAS,Nuevo  |  +100 vendidos,(3 disponibles),Nuevo  |  +100 vendidos,No disponible,#1390167892,2024-01-25 15:22:12,No disponible
Yerba Sara Extra Suave 1 Kg,https://www.mercadolibre.com.ar/yerba-sara-extra-suave-1-kg/p/MLA21834142?pdp_filters=category:MLA409408#searchVariation=MLA21834142&position=16&search_layout=stack&type=product&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,10.177,TUPIXIE,Nuevo  |  +1000 vendidos,No disponible,Nuevo  |  +1000 vendidos,No disponible,#1367386196,2024-01-25 15:22:12,No disponible
Yerba mate Mate Rojo Tradicional sabor tradicional sin TACC 1 kg,https://www.mercadolibre.com.ar/yerba-mate-mate-rojo-tradicional-sabor-tradicional-sin-tacc-1kg/p/MLA24613860?pdp_filters=category:MLA409408#searchVariation=MLA24613860&position=17&search_layout=stack&type=product&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,3.600,MORAGREEN AGROALIMENTOS,Nuevo  |  +25 vendidos,(24 disponibles),Nuevo  |  +25 vendidos,No disponible,#1521481514,2024-01-25 15:22:12,No disponible
Yerba Mate Canchada Yasala Agroecológica (misiones) X 1 Kilo,https://articulo.mercadolibre.com.ar/MLA-829468624-yerba-mate-canchada-yasala-agroecologica-misiones-x-1-kilo-_JM#position=46&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,5.321,SOMOS ACEQUIA,Nuevo  |  +1000 vendidos,(20 disponibles),Nuevo  |  +1000 vendidos,No disponible,#829468624,2024-01-25 15:22:12,No disponible
Yerba Mate La Montañita Serrana Con Palo 500 Gr Pack 6 Un,https://articulo.mercadolibre.com.ar/MLA-1435279612-yerba-mate-la-montanita-serrana-con-palo-500-gr-pack-6-un-_JM#position=47&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,6.999,SP-G,Nuevo  |  +25 vendidos,(4 disponibles),Nuevo  |  +25 vendidos,No disponible,#1435279612,2024-01-25 15:22:12,No disponible
Yerba Mate  Isondú Secanza Barbacuá 24 Meses 6 X 500 Gr,https://articulo.mercadolibre.com.ar/MLA-851049165-yerba-mate-isondu-secanza-barbacua-24-meses-6-x-500-gr-_JM#position=48&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,26.394,SEMILLA VIVA,Nuevo  |  +100 vendidos,(10 disponibles),Nuevo  |  +100 vendidos,No disponible,#851049165,2024-01-25 15:22:12,No disponible
 Yerba Mate Orgánica Roapipó Suave 12 X 500g,https://articulo.mercadolibre.com.ar/MLA-1166199032-yerba-mate-organica-roapipo-suave-12-x-500g-_JM#position=49&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,39.700,TÍAS MÍAS,Nuevo  |  +100 vendidos,(17 disponibles),Nuevo  |  +100 vendidos,No disponible,#1166199032,2024-01-25 15:22:12,No disponible
Yerba mate Amanda Premium 500g,https://www.mercadolibre.com.ar/yerba-mate-amanda-premium-500g/p/MLA20604532?pdp_filters=category:MLA409408#searchVariation=MLA20604532&position=18&search_layout=stack&type=product&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,4.277,TIENDA_DINAMICA_FULL,Nuevo  |  +500 vendidos,(69 disponibles),Nuevo  |  +500 vendidos,No disponible,#1370603953,2024-01-25 15:22:12,No disponible
Yerba Mate Playadito 1 Kg - Pack X 5 Unidades,https://articulo.mercadolibre.com.ar/MLA-1419465506-yerba-mate-playadito-1-kg-pack-x-5-unidades-_JM#position=50&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,16.990,COMPRAR MARKET,Nuevo  |  +100 vendidos,(17 disponibles),Nuevo  |  +100 vendidos,No disponible,#1419465506,2024-01-25 15:22:12,No disponible
Yerba Mate Verde Flor Boldo 1 Kg ,https://www.mercadolibre.com.ar/yerba-mate-verde-flor-boldo-1-kg/p/MLA20595383?pdp_filters=category:MLA409408#searchVariation=MLA20595383&position=21&search_layout=stack&type=product&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,2.803,YERBA VERDEFLOR,Nuevo  |  +500 vendidos,(10 disponibles),Nuevo  |  +500 vendidos,No disponible,#1373329365,2024-01-25 15:22:12,No disponible
Yerba Mate Berjovena 1kg,https://articulo.mercadolibre.com.ar/MLA-1396427253-yerba-mate-berjovena-1kg-_JM#position=51&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,5.000,BARBACUÁ YERBAS,Nuevo  |  +25 vendidos,(21 disponibles),Nuevo  |  +25 vendidos,No disponible,#1396427253,2024-01-25 15:22:12,No disponible
Cbse Yerba Mate Compuesta Sabor Pomelo Con Palo 500 Gr,https://www.mercadolibre.com.ar/cbse-yerba-mate-compuesta-sabor-pomelo-con-palo-500-gr/p/MLA20054981?pdp_filters=category:MLA409408#searchVariation=MLA20054981&position=22&search_layout=stack&type=product&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,1.842,DISTRI ELECTRO,Nuevo  |  +1000 vendidos,(8 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1287997827,2024-01-25 15:22:12,No disponible
Yerba Tucangua Convencional Misionera Paquete X20kg,https://articulo.mercadolibre.com.ar/MLA-1586189482-yerba-tucangua-convencional-misionera-paquete-x20kg-_JM#position=52&search_layout=stack&type=item&tracking_id=51e0c4f9-c1d0-4e87-b750-8593e9383155,66.400,MORAGREEN AGROALIMENTOS,Nuevo  |  +5 vendidos,(7 disponibles),Nuevo  |  +5 vendidos,No disponible,#1586189482,2024-01-25 15:22:12,No disponible
