Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Cereal Trix Nestle Sabor Frutas X 230 Gr,https://www.mercadolibre.com.ar/cereal-trix-nestle-sabor-frutas-x-230-gr/p/MLA20959201?pdp_filters=category:MLA1423#searchVariation=MLA20959201&position=11&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,4.374,01MERCADO,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1300033193,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Arrocitas 3 Cereales galletas de arroz integral grano entero,https://www.mercadolibre.com.ar/arrocitas-3-cereales-galletas-de-arroz-integral-grano-entero/p/MLA21237442?pdp_filters=category:MLA1423#searchVariation=MLA21237442&position=13&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,1.499,CAPSULANDIA,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1318175903,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Galletitas,nan
Aritos Frutales Granix Cereal Bajo En Sodio,https://www.mercadolibre.com.ar/aritos-frutales-granix-cereal-bajo-en-sodio/p/MLA25677571?pdp_filters=category:MLA1423#searchVariation=MLA25677571&position=14&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,1.052,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(4 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1467791944,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Bocaditos Integra De Chocolate Con Arandanos 20u X 26g,https://www.mercadolibre.com.ar/bocaditos-integra-de-chocolate-con-arandanos-20u-x-26g/p/MLA21724370?pdp_filters=category:MLA1423#searchVariation=MLA21724370&position=17&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,13.230,Integra,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1381337719,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Cereales Copos De Maiz Azucarados Skarchitos Bolsa X 240 Gr,https://www.mercadolibre.com.ar/cereales-copos-de-maiz-azucarados-skarchitos-bolsa-x-240-gr/p/MLA19939606?pdp_filters=category:MLA1423#searchVariation=MLA19939606&position=6&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,1.245,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1272603756,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barritas Cereal Fort Clásica X 24 Un Compañia De Golosinas,https://www.mercadolibre.com.ar/barritas-cereal-fort-clasica-x-24-un-compania-de-golosinas/p/MLA24919868?pdp_filters=category:MLA1423#searchVariation=MLA24919868&position=22&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,15.890,OPEN25HS ,Nuevo  |  +500 vendidos,(+50 disponibles),Nuevo  |  +500 vendidos,No disponible,#1614693364,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Copos De Maiz Natural Lasfor 200 Gr,https://www.mercadolibre.com.ar/copos-de-maiz-natural-lasfor-200-gr/p/MLA36213088?pdp_filters=category:MLA1423#searchVariation=MLA36213088&position=21&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,1.235,BLIP,Nuevo  |  +25 vendidos,(+20 disponibles),Nuevo  |  +25 vendidos,No disponible,#1423691959,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
 Muecas Caja X16 Barritas De Cereal Manzana Arandanos Y Nuez,https://www.mercadolibre.com.ar/muecas-caja-x16-barritas-de-cereal-manzana-arandanos-y-nuez/p/MLA19856558?pdp_filters=category:MLA1423#searchVariation=MLA19856558&position=18&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,12.609,DAMETUMANO.TIENDA,Nuevo  |  +5mil vendidos,(2 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1362804429,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Cereal Copos De Maiz Granix Tradicionales Corn Flakes ,https://articulo.mercadolibre.com.ar/MLA-1104333587-cereal-copos-de-maiz-granix-tradicionales-corn-flakes-_JM#position=49&search_layout=stack&type=item&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,1.674,01MERCADO,Nuevo  |  +500 vendidos,No disponible,Nuevo  |  +500 vendidos,No disponible,#1104333587,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Almohaditas Rellenas Chocolate Snuks Sin Tacc 240 Gr,https://www.mercadolibre.com.ar/almohaditas-rellenas-chocolate-snuks-sin-tacc-240-gr/p/MLA25594461?pdp_filters=category:MLA1423#searchVariation=MLA25594461&position=31&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,2.927,BLIP,Nuevo  |  +1000 vendidos,(+5 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1465378438,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Chocolate Sapito Caja X 24 Unidades,https://www.mercadolibre.com.ar/chocolate-sapito-caja-x-24-unidades/p/MLA21713686?pdp_filters=category:MLA1423#searchVariation=MLA21713686&position=19&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,4.349,SOBRE-RUEDAS-JUGUETES,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1424868149,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas
Cereal Sabor Chocolate Zucaritas Kelloggs 240g,https://www.mercadolibre.com.ar/cereal-sabor-chocolate-zucaritas-kelloggs-240g/p/MLA28055227?pdp_filters=category:MLA1423#searchVariation=MLA28055227&position=28&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,1.799,CAPSULANDIA,Nuevo  |  +100 vendidos,(+50 disponibles),Nuevo  |  +100 vendidos,No disponible,#1395259285,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barrita Flow Chips Y Almendras Georgalos 20 X 23g,https://www.mercadolibre.com.ar/barrita-flow-chips-y-almendras-georgalos-20-x-23g/p/MLA20027440?pdp_filters=category:MLA1423#searchVariation=MLA20027440&position=20&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,11.072,OPEN25HS ,Nuevo  |  +100 vendidos,(+10 disponibles),Nuevo  |  +100 vendidos,No disponible,#1420581282,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Copos Azucarados X 1kg - Envíos Todo El País,https://www.mercadolibre.com.ar/copos-azucarados-x-1kg-envios-todo-el-pais/p/MLA25809158?pdp_filters=category:MLA1423#searchVariation=MLA25809158&position=24&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,4.674,TIENDA-EL PORTUGUÉS,Nuevo  |  +1000 vendidos,(+5 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1467357562,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
"Barras Coco De Dátiles, Coco Y Cacao Laddubar 30 G Por 12 U",https://articulo.mercadolibre.com.ar/MLA-1188058678-barras-coco-de-datiles-coco-y-cacao-laddubar-30-g-por-12-u-_JM#position=50&search_layout=stack&type=item&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,4.653,GREENANDML,Nuevo  |  +500 vendidos,(+20 disponibles),Nuevo  |  +500 vendidos,No disponible,#1188058678,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
"Cereal Copos De Maiz Sin Azucar Bolsa X 3,5 Kilo",https://www.mercadolibre.com.ar/cereal-copos-de-maiz-sin-azucar-bolsa-x-35-kilo/p/MLA21612622?pdp_filters=category:MLA1423#searchVariation=MLA21612622&position=27&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,10.128,POSITIVA,Nuevo  |  +100 vendidos,(+10 disponibles),Nuevo  |  +100 vendidos,No disponible,#1642515156,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barra Cereal Caju Y Arandanos Integra X 10 Unidades,https://www.mercadolibre.com.ar/barra-cereal-caju-y-arandanos-integra-x-10-unidades/p/MLA34021088?pdp_filters=category:MLA1423#searchVariation=MLA34021088&position=25&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,8.490,Integra,Nuevo  |  +500 vendidos,(+20 disponibles),Nuevo  |  +500 vendidos,No disponible,#1332893241,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Almohaditas Rellenas De Limón X 1kg - s A Todo El País,https://www.mercadolibre.com.ar/almohaditas-rellenas-de-limon-x-1kg-s-a-todo-el-pais/p/MLA27047201?pdp_filters=category:MLA1423#searchVariation=MLA27047201&position=29&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,5.680,TIENDA-EL PORTUGUÉS,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1388634041,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
12 Barritas Veganas Coco & Choco S/tacc S/azucar Laddubar Dw,https://www.mercadolibre.com.ar/12-barritas-veganas-coco-choco-stacc-sazucar-laddubar-dw/p/MLA20027444?pdp_filters=category:MLA1423#searchVariation=MLA20027444&position=23&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,5.000,CAPSULANDIA,Nuevo  |  +500 vendidos,(+50 disponibles),Nuevo  |  +500 vendidos,No disponible,#1381237239,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Aritos Con Miel X 1kg - Envío A Todo El País.,https://articulo.mercadolibre.com.ar/MLA-842531814-aritos-con-miel-x-1kg-envio-a-todo-el-pais-_JM#position=51&search_layout=stack&type=item&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,4.212,TIENDA-EL PORTUGUÉS,Nuevo  |  +1000 vendidos,(+5 disponibles),Nuevo  |  +1000 vendidos,No disponible,#842531814,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barra De Cereal Integra Base Chocolate Y Arándanos Por 10 U.,https://www.mercadolibre.com.ar/barra-de-cereal-integra-base-chocolate-y-arandanos-por-10-u/p/MLA22128280?pdp_filters=category:MLA1423#searchVariation=MLA22128280&position=35&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,9.772,GREENANDML,Nuevo  |  +1000 vendidos,(+5 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1391568998,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Aritos Frutales Snuks Sin Tacc 200 Gr,https://www.mercadolibre.com.ar/aritos-frutales-snuks-sin-tacc-200-gr/p/MLA21852205?pdp_filters=category:MLA1423#searchVariation=MLA21852205&position=30&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,2.328,BLIP,Nuevo  |  +100 vendidos,(+10 disponibles),Nuevo  |  +100 vendidos,No disponible,#1362112931,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Almohaditas Rellenas Chocolate X 500 Gr - Env A Todo El Pais,https://www.mercadolibre.com.ar/almohaditas-rellenas-chocolate-x-500-gr-env-a-todo-el-pais/p/MLA26913450?pdp_filters=category:MLA1423#searchVariation=MLA26913450&position=32&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,3.526,TIENDA-EL PORTUGUÉS,Nuevo  |  +100 vendidos,(4 disponibles),Nuevo  |  +100 vendidos,No disponible,#1505088868,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barra Cereal Girasol Y Arandanos Integra X 10 Unidades,https://www.mercadolibre.com.ar/barra-cereal-girasol-y-arandanos-integra-x-10-unidades/p/MLA21645852?pdp_filters=category:MLA1423#searchVariation=MLA21645852&position=45&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,8.490,Integra,Nuevo  |  +1000 vendidos,(+20 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1380274893,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Cereal Fibra Total 4 Fibras Granix Trigo Avena Arroz Maiz,https://www.mercadolibre.com.ar/cereal-fibra-total-4-fibras-granix-trigo-avena-arroz-maiz/p/MLA19943734?pdp_filters=category:MLA1423#searchVariation=MLA19943734&position=26&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,1.612,01MERCADO,Nuevo  |  +500 vendidos,(+10 disponibles),Nuevo  |  +500 vendidos,No disponible,#1271750839,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barrita de Cereal Muecas Cacao Avellanas Y Coco de 45 g,https://www.mercadolibre.com.ar/barrita-de-cereal-muecas-cacao-avellanas-y-coco-de-45-g/p/MLA19762245?pdp_filters=category:MLA1423#searchVariation=MLA19762245&position=39&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,2.086,KAKO SRL,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1320262753,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Bolitas De Chocolate Snuks Sin Tacc 200 Gr,https://www.mercadolibre.com.ar/bolitas-de-chocolate-snuks-sin-tacc-200-gr/p/MLA21827056?pdp_filters=category:MLA1423#searchVariation=MLA21827056&position=41&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,2.273,BLIP,Nuevo  |  +100 vendidos,(3 disponibles),Nuevo  |  +100 vendidos,No disponible,#1391625958,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barra Cereal Flow Almendras Enteras Caja X 20un,https://www.mercadolibre.com.ar/barra-cereal-flow-almendras-enteras-caja-x-20un/p/MLA29423266?pdp_filters=category:MLA1423#searchVariation=MLA29423266&position=37&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,10.940,MEJORPRECIO.COM.AR,Nuevo  |  +500 vendidos,(+10 disponibles),Nuevo  |  +500 vendidos,No disponible,#1618200680,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Cereales Rellenos Frutilla Bocadito Granix Bolsa X 180 Gr,https://www.mercadolibre.com.ar/cereales-rellenos-frutilla-bocadito-granix-bolsa-x-180-gr/p/MLA19943725?pdp_filters=category:MLA1423#searchVariation=MLA19943725&position=33&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,1.916,01MERCADO,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1279491793,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barra Cereal Mix Sabor Frutilla X 4 Unidades,https://www.mercadolibre.com.ar/barra-cereal-mix-sabor-frutilla-x-4-unidades/p/MLA27703781?pdp_filters=category:MLA1423#searchVariation=MLA27703781&position=34&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,1.874,TAP GROCERY,Nuevo  |  +500 vendidos,(+20 disponibles),Nuevo  |  +500 vendidos,No disponible,#1546276058,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Zoo Cartoon Frutal Grande 285g,https://www.mercadolibre.com.ar/zoo-cartoon-frutal-grande-285g/p/MLA36477244?pdp_filters=category:MLA1423#searchVariation=MLA36477244&position=38&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,1.990,TAP GROCERY,Nuevo  |  +50 vendidos,No disponible,Nuevo  |  +50 vendidos,No disponible,#1425048501,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Zafran Barrita De Almendra Y Coco Sin Tacc Pack X 12 Unid,https://www.mercadolibre.com.ar/zafran-barrita-de-almendra-y-coco-sin-tacc-pack-x-12-unid/p/MLA22128281?pdp_filters=category:MLA1423#searchVariation=MLA22128281&position=36&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,10.501,SOMOS BUHA,Nuevo  |  +1000 vendidos,(+5 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1377943014,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Almohaditas Rellenas De Chocolate Suizo Lasfor 200 Gr,https://www.mercadolibre.com.ar/almohaditas-rellenas-de-chocolate-suizo-lasfor-200-gr/p/MLA21852202?pdp_filters=category:MLA1423#searchVariation=MLA21852202&position=44&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,1.825,BLIP,Nuevo  |  +500 vendidos,(+50 disponibles),Nuevo  |  +500 vendidos,No disponible,#1391573594,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Bastoncitos De Salvado Y Fibra - 2.5 Kg,https://articulo.mercadolibre.com.ar/MLA-789906867-bastoncitos-de-salvado-y-fibra-25-kg-_JM#position=52&search_layout=stack&type=item&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,9.446,DIETETICA CALLLAO,Nuevo  |  +100 vendidos,(+50 disponibles),Nuevo  |  +100 vendidos,No disponible,#789906867,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Zafran Barrita De Arandanos Y Almend Sin Tacc Pack X 12 Unid,https://www.mercadolibre.com.ar/zafran-barrita-de-arandanos-y-almend-sin-tacc-pack-x-12-unid/p/MLA21256153?pdp_filters=category:MLA1423#searchVariation=MLA21256153&position=43&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,9.842,BLIP,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1346834123,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Cereal Trix Frutales Nestle Pack X5 Cajas - 01mercado,https://articulo.mercadolibre.com.ar/MLA-911329088-cereal-trix-frutales-nestle-pack-x5-cajas-01mercado-_JM#position=53&search_layout=stack&type=item&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,24.291,01MERCADO,Nuevo  |  +50 vendidos,(4 disponibles),Nuevo  |  +50 vendidos,No disponible,#911329088,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barra De Cereal Muecas Amarilla Banana Y Dulce De Leche X16u,https://articulo.mercadolibre.com.ar/MLA-1530380436-barra-de-cereal-muecas-amarilla-banana-y-dulce-de-leche-x16u-_JM#position=54&search_layout=stack&type=item&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,10.880,TIENDAMUECASOFICIAL,Nuevo  |  +100 vendidos,(+50 disponibles),Nuevo  |  +100 vendidos,No disponible,#1530380436,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Copos Naturales Sin Tacc-sin Azucar / Copos De Maiz X 2.5kg ,https://articulo.mercadolibre.com.ar/MLA-1268086824-copos-naturales-sin-tacc-sin-azucar-copos-de-maiz-x-25kg-_JM#position=55&search_layout=stack&type=item&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,9.464,IMPORTADORANACCATO,Nuevo  |  +100 vendidos,(3 disponibles),Nuevo  |  +100 vendidos,No disponible,#1268086824,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
12 Barras Laddubar Arandanos 30g Raw Vegana Sin Tacc Kosher,https://www.mercadolibre.com.ar/12-barras-laddubar-arandanos-30g-raw-vegana-sin-tacc-kosher/p/MLA20027396?pdp_filters=category:MLA1423#searchVariation=MLA20027396&position=42&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,6.825,CAPSULANDIA,Nuevo  |  +500 vendidos,(+20 disponibles),Nuevo  |  +500 vendidos,No disponible,#1296046754,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Bolitas De Chocolate Crunch Toddy X 200gr,https://www.mercadolibre.com.ar/bolitas-de-chocolate-crunch-toddy-x-200gr/p/MLA28295814?pdp_filters=category:MLA1423#searchVariation=MLA28295814&position=40&search_layout=stack&type=product&tracking_id=a102c488-e28f-4fbc-ae4b-07341338e295,3.094,OPEN25HS ,Nuevo  |  +100 vendidos,(+10 disponibles),Nuevo  |  +100 vendidos,No disponible,#1422621659,2024-05-18 15:14:14,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
