Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Copos Azucarados X 1kg - Envíos Todo El País,https://www.mercadolibre.com.ar/copos-azucarados-x-1kg-envios-todo-el-pais/p/MLA25809158?pdp_filters=category:MLA1423#searchVariation=MLA25809158&position=18&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,4.555,TIENDA-EL PORTUGUÉS,Nuevo  |  +1000 vendidos,(4 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1467357562,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Cereal Flow mix de frutas georgalos caja X 20 unidades,https://www.mercadolibre.com.ar/cereal-flow-mix-de-frutas-georgalos-caja-x-20-unidades/p/MLA22128279?pdp_filters=category:MLA1423#searchVariation=MLA22128279&position=20&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,8.746,MEJORPRECIO.COM.AR,Nuevo  |  +100 vendidos,(12 disponibles),Nuevo  |  +100 vendidos,No disponible,#1410529652,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Aritos Frutales Snuks Sin Tacc 200 Gr,https://www.mercadolibre.com.ar/aritos-frutales-snuks-sin-tacc-200-gr/p/MLA21852205?pdp_filters=category:MLA1423#searchVariation=MLA21852205&position=22&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,2.490,BLIP,Nuevo  |  +100 vendidos,(26 disponibles),Nuevo  |  +100 vendidos,No disponible,#1362112931,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Ki Bar Barrita Proteica Cacao Datiles + 3 Claras Sin Tacc,https://articulo.mercadolibre.com.ar/MLA-1353859098-ki-bar-barrita-proteica-cacao-datiles-3-claras-sin-tacc-_JM#position=50&search_layout=stack&type=item&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,2.215,CAPSULANDIA,Nuevo  |  +1000 vendidos,(130 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1353859098,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Almohaditas Rellenas Chocolate Snuks Sin Tacc 240 Gr,https://www.mercadolibre.com.ar/almohaditas-rellenas-chocolate-snuks-sin-tacc-240-gr/p/MLA25594461?pdp_filters=category:MLA1423#searchVariation=MLA25594461&position=14&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,2.833,NEWGARDEN,Nuevo  |  +1000 vendidos,(7 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1484043756,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barra Cereal Girasol Y Arandanos Integra X 10 Unidades,https://www.mercadolibre.com.ar/barra-cereal-girasol-y-arandanos-integra-x-10-unidades/p/MLA21645852?pdp_filters=category:MLA1423#searchVariation=MLA21645852&position=24&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,7.039,PUNTONUEZ,Nuevo  |  +1000 vendidos,(20 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1338599186,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Bolitas De Chocolate Snuks Sin Tacc 200 Gr,https://www.mercadolibre.com.ar/bolitas-de-chocolate-snuks-sin-tacc-200-gr/p/MLA21827056?pdp_filters=category:MLA1423#searchVariation=MLA21827056&position=25&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,2.490,BLIP,Nuevo  |  +100 vendidos,(21 disponibles),Nuevo  |  +100 vendidos,No disponible,#1391625958,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Bocaditos Cereal Granix Avena Y Trigo Relleno Crema Avellana,https://www.mercadolibre.com.ar/bocaditos-cereal-granix-avena-y-trigo-relleno-crema-avellana/p/MLA19977257?pdp_filters=category:MLA1423#searchVariation=MLA19977257&position=27&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,1.899,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,No disponible,Nuevo  |  +1000 vendidos,No disponible,#1280111027,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barra Semillas Y Arandanos Integra Sin Tacc X 10 Unidades,https://www.mercadolibre.com.ar/barra-semillas-y-arandanos-integra-sin-tacc-x-10-unidades/p/MLA20027381?pdp_filters=category:MLA1423#searchVariation=MLA20027381&position=29&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,9.197,Integra,Nuevo  |  +1000 vendidos,(29 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1346178096,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Copos De Maiz Con Azucar 3.4 Kilos !,https://www.mercadolibre.com.ar/copos-de-maiz-con-azucar-34-kilos-/p/MLA22255870?pdp_filters=category:MLA1423#searchVariation=MLA22255870&position=31&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,14.900,DISTR.TUS.AMIGOS,Nuevo  |  +100 vendidos,No disponible,Nuevo  |  +100 vendidos,No disponible,#1383140138,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barra De Cereal Integra Base Chocolate Y Arándanos Por 10 U.,https://www.mercadolibre.com.ar/barra-de-cereal-integra-base-chocolate-y-arandanos-por-10-u/p/MLA22128280?pdp_filters=category:MLA1423#searchVariation=MLA22128280&position=35&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,9.252,PUNTONUEZ,Nuevo  |  +1000 vendidos,(19 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1373076072,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Almohaditas De Avena Y Trigo X 2 Kgs.,https://www.mercadolibre.com.ar/almohaditas-de-avena-y-trigo-x-2-kgs/p/MLA21857126?pdp_filters=category:MLA1423#searchVariation=MLA21857126&position=33&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,10.182,NEWGARDEN,Nuevo  |  +100 vendidos,(8 disponibles),Nuevo  |  +100 vendidos,No disponible,#1381650700,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barrita Cereales Muecas Manzana Arandanos Nuez 45g Capsuland,https://www.mercadolibre.com.ar/barrita-cereales-muecas-manzana-arandanos-nuez-45g-capsuland/p/MLA19735183?pdp_filters=category:MLA1423#searchVariation=MLA19735183&position=39&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,1.420,GODEXDISTRIBUCION5,Nuevo  |  +5mil vendidos,(95 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1528783270,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Cereal Copos De Maiz Granix Tradicionales Corn Flakes ,https://articulo.mercadolibre.com.ar/MLA-1104333587-cereal-copos-de-maiz-granix-tradicionales-corn-flakes-_JM#position=51&search_layout=stack&type=item&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,1.674,01MERCADO,Nuevo  |  +500 vendidos,(20 disponibles),Nuevo  |  +500 vendidos,No disponible,#1104333587,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Display Barrita Cereal Coco Y Choco Laddubar Vegano Sin Tacc,https://www.mercadolibre.com.ar/display-barrita-cereal-coco-y-choco-laddubar-vegano-sin-tacc/p/MLA25558601?pdp_filters=category:MLA1423#searchVariation=MLA25558601&position=23&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,5.930,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(682 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1465363592,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Almohaditas Rellenas Frutillas X 1kg - Envios A Todo El Pais,https://articulo.mercadolibre.com.ar/MLA-820991141-almohaditas-rellenas-frutillas-x-1kg-envios-a-todo-el-pais-_JM#position=52&search_layout=stack&type=item&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,6.312,TIENDA-EL PORTUGUÉS,Nuevo  |  +5mil vendidos,(23 disponibles),Nuevo  |  +5mil vendidos,No disponible,#820991141,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Chocolino Bolitas De Cereal Con Chispitas X 200 Gr,https://www.mercadolibre.com.ar/chocolino-bolitas-de-cereal-con-chispitas-x-200-gr/p/MLA20725619?pdp_filters=category:MLA1423#searchVariation=MLA20725619&position=28&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,2.402,Ecomodico,Nuevo  |  +500 vendidos,(39 disponibles),Nuevo  |  +500 vendidos,No disponible,#1322704272,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Galletitas Cereal Mix Avena Y Pasas Grande,https://www.mercadolibre.com.ar/galletitas-cereal-mix-avena-y-pasas-grande/p/MLA22835239?pdp_filters=category:MLA1423#searchVariation=MLA22835239&position=30&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,1.156,TAP GROCERY,Nuevo  |  +500 vendidos,(11 disponibles),Nuevo  |  +500 vendidos,No disponible,#1404626280,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Galletitas,nan
Aritos De Cereal Sabor Miel Sin Tacc Snack 130gr Pack X3,https://www.mercadolibre.com.ar/aritos-de-cereal-sabor-miel-sin-tacc-snack-130gr-pack-x3/p/MLA28209526?pdp_filters=category:MLA1423#searchVariation=MLA28209526&position=36&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,3.894,OLIVADONMATEO,Nuevo  |  +5 vendidos,(12 disponibles),Nuevo  |  +5 vendidos,No disponible,#1570091112,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Salvado De Trigo X 1kg,https://www.mercadolibre.com.ar/salvado-de-trigo-x-1kg/p/MLA24731934?pdp_filters=category:MLA1423#searchVariation=MLA24731934&position=34&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,1.420,TIENDA-EL PORTUGUÉS,Nuevo  |  +1000 vendidos,(4 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1381141175,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Harina,nan
Chocoflakes Granix Cereal Copos de Chocolate,https://www.mercadolibre.com.ar/chocoflakes-granix-cereal-copos-de-chocolate/p/MLA25809161?pdp_filters=category:MLA1423#searchVariation=MLA25809161&position=32&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,2.283,01MERCADO,Nuevo  |  +500 vendidos,(7 disponibles),Nuevo  |  +500 vendidos,No disponible,#1467337492,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
12 Barritas Veganas Coco & Choco S/tacc S/azucar Laddubar Dw,https://www.mercadolibre.com.ar/12-barritas-veganas-coco-choco-stacc-sazucar-laddubar-dw/p/MLA20027444?pdp_filters=category:MLA1423#searchVariation=MLA20027444&position=26&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,5.128,DIETETICANUEVAVIDA,Nuevo  |  +500 vendidos,(3 disponibles),Nuevo  |  +500 vendidos,No disponible,#1284717250,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Trigo Burgol Grueso X 1 Kilo,https://articulo.mercadolibre.com.ar/MLA-924033076-trigo-burgol-grueso-x-1-kilo-_JM#position=53&search_layout=stack&type=item&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,2.892,POSITIVA,Nuevo  |  +100 vendidos,(13 disponibles),Nuevo  |  +100 vendidos,No disponible,#924033076,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Galletitas Cereales Bagley Con Avena Tripack Mediano,https://www.mercadolibre.com.ar/galletitas-cereales-bagley-con-avena-tripack-mediano/p/MLA21780274?pdp_filters=category:MLA1423#searchVariation=MLA21780274&position=37&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,2.148,TAP GROCERY,Nuevo  |  +500 vendidos,(11 disponibles),Nuevo  |  +500 vendidos,No disponible,#1353164093,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Galletitas,nan
Almohaditas De Avena Y Trigo X 1 Kg New Garden Cereales Almohaditas De Avena Y Trigo - Avena - Unidad - 1,https://www.mercadolibre.com.ar/almohaditas-de-avena-y-trigo-x-1-kg-new-garden-cereales-almohaditas-de-avena-y-trigo-avena-unidad-1/p/MLA21857121?pdp_filters=category:MLA1423#searchVariation=MLA21857121&position=38&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,5.695,NEWGARDEN,Nuevo  |  +100 vendidos,(16 disponibles),Nuevo  |  +100 vendidos,No disponible,#1366429101,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barra De Cereales Cereal Mix Yoghurt Y Frutilla X20 Unidades,https://www.mercadolibre.com.ar/barra-de-cereales-cereal-mix-yoghurt-y-frutilla-x20-unidades/p/MLA29546064?pdp_filters=category:MLA1423#searchVariation=MLA29546064&position=40&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,10.901,KAKO SRL,Nuevo  |  +1000 vendidos,(34 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1634169346,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Almohaditas Rellenas De Frutilla Snuks Sin Tacc 240 Gr,https://www.mercadolibre.com.ar/almohaditas-rellenas-de-frutilla-snuks-sin-tacc-240-gr/p/MLA25374442?pdp_filters=category:MLA1423#searchVariation=MLA25374442&position=44&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,2.833,NEWGARDEN,Nuevo  |  +500 vendidos,No disponible,Nuevo  |  +500 vendidos,No disponible,#1467046284,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
"Cereal Copos De Maiz Sin Azucar Bolsa X 3,5 Kilo",https://www.mercadolibre.com.ar/cereal-copos-de-maiz-sin-azucar-bolsa-x-35-kilo/p/MLA21612622?pdp_filters=category:MLA1423#searchVariation=MLA21612622&position=47&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,14.990,ALIMENTOS FUENTES,Nuevo  |  +100 vendidos,No disponible,Nuevo  |  +100 vendidos,No disponible,#1602966560,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Zafran Barrita De Almendra Y Coco Sin Tacc Pack X 12 Unid,https://www.mercadolibre.com.ar/zafran-barrita-de-almendra-y-coco-sin-tacc-pack-x-12-unid/p/MLA22128281?pdp_filters=category:MLA1423#searchVariation=MLA22128281&position=42&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,9.793,SOMOS BUHA,Nuevo  |  +1000 vendidos,(36 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1377943014,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Almohaditas Rellenas Con Crema De Maní  X 4 K Granix,https://www.mercadolibre.com.ar/almohaditas-rellenas-con-crema-de-mani-x-4-k-granix/p/MLA23016557?pdp_filters=category:MLA1423#searchVariation=MLA23016557&position=45&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,33.445,POSITIVA,Nuevo  |  +1000 vendidos,(3 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1412044984,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Galletas Redondas S/sal De Arroz Integral Sin Tacc 100gr X1u,https://www.mercadolibre.com.ar/galletas-redondas-ssal-de-arroz-integral-sin-tacc-100gr-x1u/p/MLA28872606?pdp_filters=category:MLA1423#searchVariation=MLA28872606&position=43&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,975,PURAVIDA STORE,Nuevo  |  +1000 vendidos,(198 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1600388586,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Galletitas,nan
Bastoncitos De Salvado Y Fibra - 2.5 Kg,https://articulo.mercadolibre.com.ar/MLA-789906867-bastoncitos-de-salvado-y-fibra-25-kg-_JM#position=54&search_layout=stack&type=item&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,8.806,DIETETICA CALLLAO,Nuevo  |  +100 vendidos,(190 disponibles),Nuevo  |  +100 vendidos,No disponible,#789906867,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Galletitas Arrocitas Sin Sal Sesamo Lino 101g S/ Tacc Kosher,https://www.mercadolibre.com.ar/galletitas-arrocitas-sin-sal-sesamo-lino-101g-s-tacc-kosher/p/MLA19733961?pdp_filters=category:MLA1423#searchVariation=MLA19733961&position=46&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,1.889,NEWGARDEN,Nuevo  |  +1000 vendidos,(11 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1217030689,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Galletitas,nan
Aritos Con Miel X 1kg - Envío A Todo El País.,https://articulo.mercadolibre.com.ar/MLA-842531814-aritos-con-miel-x-1kg-envio-a-todo-el-pais-_JM#position=55&search_layout=stack&type=item&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,4.681,TIENDA-EL PORTUGUÉS,Nuevo  |  +1000 vendidos,(4 disponibles),Nuevo  |  +1000 vendidos,No disponible,#842531814,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Zafran Barrita De Arandanos Y Almend Sin Tacc Pack X 12 Unid,https://www.mercadolibre.com.ar/zafran-barrita-de-arandanos-y-almend-sin-tacc-pack-x-12-unid/p/MLA21256153?pdp_filters=category:MLA1423#searchVariation=MLA21256153&position=41&search_layout=stack&type=product&tracking_id=61105578-efc4-4320-aa78-d63e71c0fdd5,7.956,PUNTONUEZ,Nuevo  |  +1000 vendidos,(25 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1404879723,2024-04-01 00:47:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Almohaditas Rellenas De Chocolate Blanco 1/4kg  - Granix,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=cCNk%2FSbvfZZlWDUUX5Am%2FSboEWKoMlqz282jK5ps5Q%2By%2FBkFbt9YFAiIasp%2BBGXydM7E2wMvXcjtUQxreHFxXEohqSg5ne%2F8PkGOxQpXlrackouWCvMTUr17ALMnM6%2Fd3bpHxeNpCz8dB108KSY%2BaMFINDpnZA3z6X5uhuphy%2F1gROOr8GXrlk66a5yOkGbHTQdLP%2B%2Bho0O8AfyLM7%2FL9nEp5Q%2FhDOxDaSNXzf9noCuOtcWNSEBinjZvw2hGaWq9X0QDn4paDnC1VQ0Di02m94u74u%2BT%2BxLC7qv8bGke5wFmumHYLNnLtc4PRg9oSqtVizf4wb3fAHpvMKk7NdrSE7F1tnaIe6t9iljHaMv2BuldZSkUTmzrsCsItFIuoCpZC9Cn3eezooEfv7v3yA0gloqhPB9HztuJu1EqfLlJf02l7QFtmatge12zBoiucnZqfYk7gHwJbfbcn5m2e%2BrO9d%2BQn%2BKdtP%2BKlVUeuZi2coIi8MM4gTjsEpvfNPg%2Bms4gnPcoW1F9hybGUJjmSwwUDEqYL6rL95AnrXiJs0PQ7hIIRZbNRE6kOFKSla0Oq0JHB%2FQktmq8pNQ9l0GXR463jEdwZu9GurTnH403dewAN5o57rzSGL6QkqwYzCDQl6%2BpvsZVe5ZsEZwr8jqXrEDpZNAdaEgfwlFF2i5311NiiYQErbrV8wKYzxB1wQ9bzW4E7oyx0gmCLxTigyMKBFRg&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,3.197,POSITIVA,Nuevo  |  +50 vendidos,(45 disponibles),Nuevo  |  +50 vendidos,No disponible,#1163127902,2024-04-01 00:48:34,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Fibra Total X 1 Kg Granix - Primera Calidad,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=TdWEFS8oIYCbF%2B%2BziQp%2BJxYw%2FVJdPxDPAx3HRp2zOjZ87po163sbmlF09ywdUE%2BBaDres5Kcxho9ff9D3BIPXq3MHA8O4M4lG4PUxWY2L8trxgUSmhUapSaftYnbax3tjUJSm1B0lWtkSwQZ%2FH7fdVamaKX58Tugl4rkxcZOcZecbSJOjkHdiqHVExpZ8OcBdjWwPfcu7F%2FDb4e3RDqvzh%2BhSVuJ1pmSqg3yOB1JuN75%2F%2F2VBQJjwLTeRPvF53ZN%2BSUxAEIqy3WU%2BFw6n1GVPF%2FvWvzc1U%2F2mopi%2FSUBm7IuOqdyASPr%2B6e3V%2FqG3B0hqFJdRjeEu7AK%2BkFU3QlKf9IFjzIMhXHri8Lyy%2FFWgMLtscFANzAdyUUwddEFHpj7sB86wbeLaaNwUjFmw2U1Kb1R16sUDXAovdeCIF%2BwwiBKHe5MEgC1yc%2BNtpqn4yyOe1ed9aSI%2FxyAxfuzhsJgox%2B%2FAJoIThRLvmR05nE7MH2WPc6whoorx%2BU2avVZDiLv%2BcJaRte%2Bmoq%2BXlvaYuHekF0hqNUF%2FAiY0oO5PYXCkH3sGqf9xDfHrpa8QER2%2BFWwYGnVc6xOamfr%2FaAGt8a2eigyShftR4amhsihWjOrKAwcR%2Bq9vrvzfTnr0%2BD5etoUDkIicqt33tUIQq3xDaXgmXR4qlSBSSXqzmuHvZttYPBIp48KELiCJ7nJDauWABBOyr47Cw%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,6.037,POSITIVA,Nuevo  |  +100 vendidos,(6 disponibles),Nuevo  |  +100 vendidos,No disponible,#1169086310,2024-04-01 00:48:34,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Fibra Total 500gr Granix - Primera Calidad,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=irmMhMlEAliOsDm%2F7RVWl6NWr8fh8QqEpP3J%2BqDWjZtyqTq75OCBTMBHX6JCFXERCCtRme8zAzk%2BVrH%2Fea10nw8VPtny20jApTLyX7JPxmdwkTTwSQW8Qg1BRYIFAAqGx4dC%2F43sRGcJWs7zUsznooITs%2FLAqdmyiU9v5v6ycVxHzqidb%2FONgZggNtRpYoyQN1nQgPr%2BkeINv14N2qjlZChTOu5S2maOcf7A8p6DNSX%2FOgaNQf1KygrV5R9B9s8Y%2BH4vLs71t8LXWM1jmaiYgSI42X9dkpysKXvihN6Mddfm4CgmF2GnUmEQb1QMLtoliTSrlQb437zpwIu0MTRt%2BOi1q0XhOJHIWGz0joQf7xTjlVHp%2FtmKxU65I7xX8y8l9jAVPL1lDFfTg%2BwIeoJzxDUZ7lp3xSIvN%2BCayqE6mJfrMLWB7kUQsWQcjE4DGQPkweJvgbLaJ9phE1sx7SRfUvI49m%2Fhfoa6b0eTAl7CYbmpQGIqV4sQua2Bvrjg8h6moRy49lGO%2BIIe2om5d3skmIJv%2B6vqlPgH0vXVCjQHJTAgukcH8PrGL1gfpvnWr%2FUUjRvMO7fsIShcLCHM8JJmyYjdl8ge6karbGK4w3b5KAmW%2F4Ovgqwz61GF5etFhMR92RVataattwRRbvUeg5vtPFjEtJ8iiH%2FdutTFb86%2Bv1pgLlqiRBKbAUx2angxgTRfMVQ%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,3.454,POSITIVA,Nuevo  |  +50 vendidos,(16 disponibles),Nuevo  |  +50 vendidos,No disponible,#1169112146,2024-04-01 00:48:34,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
"Cereal Copos De Maiz Sin Azucar Bolsa X 3,5 Kilo",https://www.mercadolibre.com.ar/cereal-copos-de-maiz-sin-azucar-bolsa-x-35-kilo/p/MLA21612622?pdp_filters=category:MLA1423#searchVariation=MLA21612622&position=25&search_layout=stack&type=product&tracking_id=857aede2-0e1c-41c5-b01b-89579d258ce3,14.990,ALIMENTOS FUENTES,Nuevo  |  +100 vendidos,No disponible,Nuevo  |  +100 vendidos,No disponible,#1602966560,2024-04-01 00:48:34,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barritas De Cereal Integra Por 10 Unidades,https://www.mercadolibre.com.ar/barritas-de-cereal-integra-por-10-unidades/p/MLA21150166?pdp_filters=category:MLA1423#searchVariation=MLA21150166&position=18&search_layout=stack&type=product&tracking_id=857aede2-0e1c-41c5-b01b-89579d258ce3,8.699,LEPOTMARKET,Nuevo  |  +1000 vendidos,(5 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1313242559,2024-04-01 00:48:34,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Trigo Burgol Fino X 1 Kg | Primera Calidad ,https://articulo.mercadolibre.com.ar/MLA-1391868804-trigo-burgol-fino-x-1-kg-primera-calidad-_JM#position=32&search_layout=stack&type=item&tracking_id=857aede2-0e1c-41c5-b01b-89579d258ce3,2.892,POSITIVA,Nuevo  |  +50 vendidos,(60 disponibles),Nuevo  |  +50 vendidos,No disponible,#1391868804,2024-04-01 00:48:34,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Cebada Perlada X 1 Kg  Productos Seleccionado,https://articulo.mercadolibre.com.ar/MLA-759672146-cebada-perlada-x-1-kg-productos-seleccionado-_JM#position=33&search_layout=stack&type=item&tracking_id=857aede2-0e1c-41c5-b01b-89579d258ce3,3.046,LUNIC DISTRIBU,Nuevo  |  +500 vendidos,(2 disponibles),Nuevo  |  +500 vendidos,No disponible,#759672146,2024-04-01 00:48:34,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Salvado De Trigo X 1kg,https://www.mercadolibre.com.ar/salvado-de-trigo-x-1kg/p/MLA24731934?pdp_filters=category:MLA1423#searchVariation=MLA24731934&position=17&search_layout=stack&type=product&tracking_id=857aede2-0e1c-41c5-b01b-89579d258ce3,1.420,TIENDA-EL PORTUGUÉS,Nuevo  |  +1000 vendidos,(4 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1381141175,2024-04-01 00:48:34,Alimentos y Bebidas,Almacén,Harina,nan
